content,score,clean_content
Bagus.. dan baik untuk di perusahaan,5,bagus dan baik untuk di usaha
bagus saya jadi bisa belajar menggunakan bahasa Enggelish,5,bagus saya jadi bisa ajar guna bahasa enggelish
membantu sekali aplikasi nya terima kasih duolingo🌹,5,bantu sekali terima kasih
bagus buat belajar bahasa asing,5,bagus buat ajar bahasa
bagus banget gua bisa bahasa Inggris karena game ini,5,bagus banget gua bisa bahasa inggris karena game ini
seneng bgt.belajar bisa lebih asik dan menyenangkan,4,neng bgtbelajar bisa lebih asik dan senang
sangat unik dan menyenangkan,5,sangat unik dan senang
sangat bagus dan saya sekarang sudah faham dengan bahasa inggris,5,sangat bagus dan saya sekarang sudah faham dengan bahasa inggris
Pelajaran nya mudah diikuti,5,ajar mudah ikut
karena bisa bikin pintar dan makasih,5,karena bisa pintar dan makasih
"sangat berguna, ak makin pinter b inggris",5,sangat guna ak makin pinter inggris
"sudah bagus, tapi buat yg di Indonesia nya kurang, jadi itu aj",4,sudah bagus tapi buat di kurang jadi itu aj
"bagus banget, seru kayak bukan belajar harus download 😁👍",5,bagus banget seru kayak bukan ajar harus
suka belajar di duolingo!,5,suka ajar di
"Saya kasih bintang lima tapi ini sebenarnya tidak sama apa yang diperagakan guru saya mungkin kedepannya bisa di upgrade biar sama kaya yang diperagakan guru saya dan duolingo kadang kadang suka ngebug sendiri, kaya suaranya tiba tiba hilang dan tulisan tulisannya kadang suka gamau kesusun mohon maaf selebihnya atas saran saya tentang duolingo",5,saya kasih bintang lima tapi ini benar tidak sama apa aga guru mungkin depan bisa di upgrade kaya dan kadang suka ngebug sendiri tiba hilang tulis gamau susun mohon maaf lebih atas saran tentang
"aplikasi ini,sangat bagus bisa bermain dan belajar",5,inisangat bagus bisa main dan ajar
sangat membantu belajar :),5,sangat bantu ajar
apk belajar bahasa terbaik sih ini😃,5,ajar bahasa baik ini
"sangat bagus ,,dari yg dlu cmn tau yes or no,,dan dri pmula bisa jadi bayak pengetahuan",5,sangat bagus dari dlu cmn tahu yes or nodan dri pmula bisa jadi bayak
Bagus gratis juga tampilan nya gak membosankan,5,bagus gratis juga tampil tidak
karena bisa untuk belajar bahasa bahasa,5,karena bisa untuk ajar bahasa
membantu saya untuk belajar bahasa asing,5,bantu saya untuk ajar bahasa
saya bisa belajar banyak bahasa disini saya sangat senang belajar disini dengan belajar berbagai bahasa di dualingo:belajar bahasa,5,saya bisa ajar banyak bahasa sini sangat senang dengan bagai di dualingobelajar
bisa bikin cepat tau kosakata BHS inggris yang benar dan bisa mengetahui kosakata BHS inggris yang baru dengan baik,5,bisa cepat tahu bhs inggris benar dan baru dengan baik
mudah dipahami dan menyenangkan,4,mudah paham dan senang
mudah dipahami dan menyenangkan,5,mudah paham dan senang
sangat bagus tapi ada sedikit kesalahan dlm permainan,4,sangat bagus tapi ada sedikit salah dlm main
Aplikasi ini sangat berguna untuk belajar bahasa lain,5,ini sangat guna untuk ajar bahasa lain
sumpah jadi gampang banget belajar bahasa asing😁😁,5,sumpah jadi gampang banget ajar bahasa
"Untuk Duolingo please lah kurangi materi yg ada unsur lgbt nya, itu membuat saya tidak nyaman",1,untuk please lah kurang materi ada unsur lgbt itu buat saya tidak nyaman
berfungsi untuk belajar anak anak,5,fungsi untuk ajar
bisa buat yang mau belajar bahasa,5,bisa buat mau ajar bahasa
"sangat asik seperti main game, tau tau pinter b Inggris",5,sangat asik seperti main game tahu pinter inggris
bagus banget untk pemula dan free,5,bagus banget untuk mula dan free
sangat bagus bisabelajar danbrrmai kaya bermain gem dan banyak nahasa,5,sangat bagus bisabelajar danbrrmai kaya main gem dan banyak nahasa
bagus untuk belajar bahasa baru,5,bagus untuk ajar bahasa baru
aplikasi nya bagus banget bisa juga untuk aku belajar,5,bagus banget bisa juga untuk aku ajar
bisa bikin kita belajar dan kita juga bisa aktif berbahasa inggris disekolah saya,5,bisa kita ajar dan juga aktif bahasa inggris seko saya
sangat bagus dan gampang untuk dipahami,5,sangat bagus dan gampang untuk paham
"maaf ya duo sering lupain kamu, aku mah asli nya sayang 😭, love you duo kamu udah sering ngingetin aku makasih ya kamu terbaik bahasa asing aku jadi lebih baik, terus ingetin aku ya kalo aku lupa kamu, love you duo 🤩🤩😻😻😻😻😻",5,maaf ya duo sering lupain kamu aku mah asli sayang love you udah ngingetin makasih baik bahasa jadi lebih terus ingetin kalau lupa
bagus saya hampir bisa bahasa inggris,5,bagus saya hampir bisa bahasa inggris
aplikasi ini sangat membantu saya dalam mempelajari bahasa inggris👍,5,ini sangat bantu saya dalam ajar bahasa inggris
sangat seru dan membantu upgareding bhs. Inggris,5,sangat seru dan bantu upgareding bhs inggris
apknya bagus gampang utk dimengerti,5,apknya bagus gampang untuk erti
seru bgt yg awal nya salah² malah lebih lebih lancar 😁,5,seru bgt awal salah2 malah lebih lancar
aplikasi ini sangat bermanfaat untuk belajar bahasa Inggris ku,5,ini sangat manfaat untuk ajar bahasa inggris ku
bantu banget buat belajar bahasa,5,bantu banget buat ajar bahasa
"Waiittt.. Waittt what is this??? Ini kenapa ada bagian yang condong ke arah LGBT?? WTH very shockkk. Ada penggunaan kata ""my wife"" sedangkan yang berbicara itu tokoh perempuan, apa maksudnya dia punya seorang istri????? Really hate this, padahal udh ngerasa cocok sama aplikasinya tapi kenapa kaya gini? Sebelumnya juga ada penggunaan kata ""girlfriend"" padahal yang ngucapin tokoh perempuan, bagian ini artinya memang bukan pacar tapi teman dan aku maklumin tapi untuk masalah ""my wife"" intolerable.",1,waiit wait what is this ini kenapa ada bagi condong ke arah lgbt wth very shock guna kata my wife sedang itu tokoh perempuan apa maksud dia punya orang istri really hate padahal udh ngerasa cocok sama tapi kaya gin belum juga girlfriend ngucapin memang bukan pacar dan aku maklumin untuk masalah intolerable
aplikasi bahasa bagus 👍👍👍 top pokonya,4,bahasa bagus top poko
bagus banget ngerjain nya juga ga bose²,5,bagus banget ngerjain juga ga bose2
Aplikasi yg bagus untuk belajar. apalagi untuk pemula,5,bagus untuk ajar apalagi mula
Belajar serasa bermain... Cukup puas banget pokoknya,5,ajar serasa main cukup puas banget pokok
saya suka aplikasi ini karna aplikasi ini bisa mengajarkan saya beberapa bahasa,5,saya suka ini karna bisa ajar beberapa bahasa
Aplikasi ini seru cocok untuk orang yang suka bahasa Inggris 🫠🫠,5,ini seru cocok untuk orang suka bahasa inggris
"Thanks u, sangat membantu saya dalam belajar :)",5,thanks sangat bantu saya dalam ajar
Lumayan menarik untuk belajar dan membuat orang mau tidak mau belajar dengan adanya rentetan harian,4,lumayan tarik untuk ajar dan buat orang mau tidak dengan ada rentet hari
bagus banget buat anak anak yang mau belajar b inggria,5,bagus banget buat mau ajar inggria
"Secara pembelajaran oke, tapi ada cerita pada materi yang mengampanyekan LGBT",4,cara ajar oke tapi ada cerita pada materi kampanye lgbt
kalian wajib bgt yg mau belajar bhasa inggris sumpah demi kalian bkl insyaalloh ke luarnegeri pke bhasa inggris ini ap. ny baguss bgtt blajarny g bikin ngebosenin asli..... serius download sekarangggg......... okeyyy,5,kalian wajib bgt mau ajar bhasa inggris sumpah demi bkl insyaalloh ke luarnegeri pke ini ap ny baguss bgtt blajarny ngebosenin asli serius sekarang okey
aku baru download malah pas udah daftar langsung ada layar putih,1,aku baru malah pas udah daftar langsung ada layar
Saya jadi pintar tapi aku inin request duolingo kalau mau collab sama chat gpt biar makin ramai,5,saya jadi pintar tapi aku inin request kalau mau collab sama chat gpt makin ramai
sangat membantu saya dalam belajar bahasa Inggris,5,sangat bantu saya dalam ajar bahasa inggris
aku sangat senang ketika belajar bahasa inggris di aplikasi ini🥰🥰🥰,5,aku sangat senang ketika ajar bahasa inggris di ini
"sangat bagus tapi menurut saya,lebih di tingkatkan yaa⭐⭐⭐⭐",4,sangat bagus tapi turut sayalebih di tingkat yaa
aplikasi ini membuat saya semakin tertarik belajar bahasa lain,5,ini buat saya makin tarik ajar bahasa lain
kenapa semua fitur tidak gratis dan kenapa kita hrs membuat profil? tp sy puas dgn yg di ajarkan,4,kenapa semua fitur tidak gratis dan kita hrs buat profil tp sy puas dengan di ajar
"keren bangeeet, memudahkan proses belajar",5,keren banget mudah proses ajar
recomend banget untuk yg pengen belajar tapi bermain,5,recomend banget untuk ken ajar tapi main
suka aplikasi nya karena seperti game tapi bisa belajar,5,suka karena seperti game tapi bisa ajar
sangat mantap moga bisa fasih bahasa inggris dalam satu tahun ini biar bisa keluar negri,5,sangat mantap moga bisa fasih bahasa inggris dalam satu tahun ini keluar negri
simple dan menyenangkan,5,simple dan senang
apk yang sangat bangus dan mudah di mengerti,5,sangat bangus dan mudah di erti
aplikasi nya seru untuk belajar bahasa,5,seru untuk ajar bahasa
saya senang dan bahagia bisa belajar dengan duolingo. semoga ada gratis,5,saya senang dan bahagia bisa ajar dengan moga ada gratis
belajar di sini seru aku bisa belajar setiap hari tapi kesibukan yg banyak membuat ku kurang bisa belajar setiap hari 😀,5,ajar di sini seru aku bisa tiap hari tapi sibuk banyak buat ku kurang
belum bisa berlangganan terlalu mahal,5,belum bisa langgan terlalu mahal
"1 bulan, dan aku bisa menulis hiragana dengan lancar",5,bulan dan aku bisa tulis hiragana dengan lancar
bagus dan gratis mantap sekali,5,bagus dan gratis mantap sekali
SERUUU SEKALIIII kalian dapat belajar kapan pun waktu yg kalian tentukann,5,seru sekali kalian dapat ajar kapan pun waktu tentukann
apk nya seru jadi gak kerasa kalo lagi belajar,5,seru jadi tidak rasa kalau lagi ajar
sangat membantu untuk orang yang ingin belajar,5,sangat bantu untuk orang ingin ajar
cocok yang mau belajar bahasa Inggris seperti game,5,cocok mau ajar bahasa inggris seperti game
sangat bagus dan gampang dimengerti,5,sangat bagus dan gampang erti
ini sangat bagus dan saya bisa bahasa inggris,5,ini sangat bagus dan saya bisa bahasa inggris
bagus untuk anak belajar sekarang 👍😊👍,5,bagus untuk ajar sekarang
tadi nya saya tdak bisa bahasa inggris menjadi bisa karena aplikasi ini doang ................,5,tadi saya tdak bisa bahasa inggris jadi karena ini doang
sangat membantu mengingat kosa kata yg hampir lupa,5,sangat bantu ingat kosa kata hampir lupa
saya seneng sekali main Duolingo belajar kaya main seru sekali ☺️,5,saya neng sekali main ajar kaya seru
bagusss ga ngeleg bikin anak semaking pintar bahasa inggris,5,bagus ga ngeleg making pintar bahasa inggris
saya jadi pandai bahasa Inggris karena duo makasih duo sudah mengajarkanku,5,saya jadi pandai bahasa inggris karena duo makasih sudah ajar
Min tolong tambahin bahasa jepang dong untuk penutur kata Indonesia,5,min tolong tambahin bahasa jepang dong untuk tutur kata
cara belajar mudah dimengerti,5,cara ajar mudah erti
Belajar bahasa inggris lebih mudah,5,ajar bahasa inggris lebih mudah
"Kecewa.Banyak soal tentang LGBT.1 contoh soal(english)tentang anggota keluarga baru.tokoh utama perempuan punya ""girl friend"" yang dikenalkan ke keluarganya sebagai anggota keluarga baru.Ambigu maksud dari ""girl friend"" disini teman biasa atau pacar(lesbian). Tolong hapus materi yang menyangkut LGBT karena tidak semua negara menerima LGBT.Apalagi aplikasi ini juga diakses oleh anak anak. Sangat meresahkan.Kalau bisa ada pilihan blokir materi agar pengguna bisa menyortir materi yang tidak pantas.",1,kecewabanyak soal tentang lgbt contoh soalenglishtentang anggota barutokoh utama perempuan punya girl friend kenal ke bagai baruambigu maksud dari sini biasa atau pacarlesbian tolong hapus materi sangkut karena tidak semua negara terima lgbtapalagi ini juga akses oleh sangat meresahkankalau bisa ada blokir agar guna sortir pantas
ko ituh ituh ajah si enga ke bahasa sehari-hari nya,3,ko ituh ajah enga ke bahasa seharihari
game ini sangat baik untuk anak yang baru tau bhs 🇬🇧Inggris,5,game ini sangat baik untuk baru tahu bhs inggris
"PERINGATAN!! APLIKASI INI SANGAT BERBAHAYA, KHUSUSNYA UNTUK ANAK-ANAK, JANGAN BIARKAN ANAK ANDA! Saya membuka bagian cerita terutama pada bagian ""honeymoon"" awalnya saya bingung apa maksudnya wanita punya istri? Apa salah ketik? Ternyata memang benar si Shelly punya istri namanya Anna, ini sangat sangat menjijikkan, aplikasi ini sangat mendukung LGBT, dan saya juga lihat komen teratas katanya banyak lagi yang memuat konten LGBT. JANGAN BIARKAN ANAK ANDA TERKONTAMINASI LGBT KARENA APLIKASI INI",1,ingat ini sangat bahaya untuk anakanak jangan anda saya buka bagi cerita utama pada honeymoon awal bingung apa maksud wanita punya istri salah ketik nyata memang benar shelly nama anna jijik lgbt dan juga komen atas kata banyak lagi muat konten kontaminasi karena
terlalu banyak iklan,1,terlalu banyak iklan
Saya menyukai Duolingo karena bahasa inggris saya terlatih,5,saya suka karena bahasa inggris latih
bagus buat belajar bahasa jepang,5,bagus buat ajar bahasa jepang
"suka banget, cuman belum bisa ngasih 5 bintang, sorry<3",4,suka banget cuman belum bisa ngasih bintang sorry
bagus sekali kita bisa belajar dengan happy dan ga bikin bosen,5,bagus sekali kita bisa ajar dengan happy dan ga bosen
Aplikasi ini sangat membantu saya dalam belajar bahasa inggris,5,ini sangat bantu saya dalam ajar bahasa inggris
Membantu untuk belajar bahasa lain,5,bantu untuk ajar bahasa lain
"bagus , saya jadi mahir bahasa inggris",5,bagus saya jadi mahir bahasa inggris
Aplikasinya bagus banget. Bahkan sekarang aku bisa b.asing berkat aplikasi ini.,5,bagus banget bahkan sekarang aku bisa basing berkat ini
cukup menarik aku suka aku bisa belajar banyak bahasa di sini🫰🏻,5,cukup tarik aku suka bisa ajar banyak bahasa di sini
bagus buat belajar bahasa Inggris dll,5,bagus buat ajar bahasa inggris dll
"Nyesel banget baru tau sekarang, kenapa gak dari dulu tau apk belajar bahasa sebagus ini untuk dipahamii🫶😭",5,nyesel banget baru tahu sekarang kenapa tidak dari dulu ajar bahasa bagus ini untuk dipahamii
maa syaa Allah bagus banget aplikasi ini untuk belajar bahasa 👍👍👍🥰🥰🥰,5,maa syaa bagus banget ini untuk ajar bahasa
game ini membantu untuk menambah kosakata dan melatih cara bicara,4,game ini bantu untuk tambah dan latih cara
"bagus bgt,,karena bisa belajar sambil bermain 👍👍",5,bagus bgtkarena bisa ajar sambil main
jadi ahli bahasa Inggris setelah belajar di Duolingo,5,jadi ahli bahasa inggris telah ajar di
berguna banget untuk pengembangan bahasa,5,guna banget untuk kembang bahasa
saya suka aplikasi ini karena bisa belajar bahasa inggris,5,saya suka ini karena bisa ajar bahasa inggris
simpel dan menyenangkan,5,simpel dan senang
bagus bgt aku jd lumayan bisa Mandarin👍,5,bagus bgt aku jd lumayan bisa mandarin
bagus deh buat latihan bahasa ^v^,5,bagus buat latih bahasa
Yahaha tq udah ngajarin cingcong2. Metodenya aku bgt walau aku ga buang waktu sebanyak itu si,5,yahaha tq udah ngajarin cingcong2 metode aku bgt walau ga buang waktu banyak itu
bagusi tapi tolong iklannya laa 100/1000,4,bagus tapi tolong iklan laa
bagus banget aku bisa bahasa inggris nih,5,bagus banget aku bisa bahasa inggris nih
"baikk cepat membuat saya mengerti, klo bisa di buat offline lah",4,baikk cepat buat saya erti klo bisa di offline lah
bagus banget pembelajaran serta permainan nya,5,bagus banget ajar serta main
sangat membantu untuk pelajar pemula,5,sangat bantu untuk ajar mula
Bisa membuat ku belajar bahasa lebih baik,5,bisa buat ku ajar bahasa lebih baik
sejauh ini duolingo sangat membantu dalam pembelajaran bahasa inggris saya,5,jauh ini sangat bantu dalam ajar bahasa inggris saya
bagus banget lhooo aku jadi pinter bahasa Inggris 👍🏻👍🏻,5,bagus banget lho aku jadi pinter bahasa inggris
Keren dan mudah untuk di pahami,5,keren dan mudah untuk di paham
aplikasinya bagus dan saya mulai mengerti bahasa Inggris,5,bagus dan saya mulai erti bahasa inggris
sangat membantu dalam mengenal banyak bahasa,5,sangat bantu dalam kenal banyak bahasa
sangat membantu dlm proses belajar,5,sangat bantu dlm proses ajar
aplikasi ini sangat membantu untuk mengetahui bahasa Inggris ✨✨💗💪💚🦉,5,ini sangat bantu untuk tahu bahasa inggris
aplikasi ini sangat membantu saya untuk belajar bahasa Inggris,5,ini sangat bantu saya untuk ajar bahasa inggris
trimakasih telah mengajarkan ku bahasa asing,5,terima kasih telah ajar ku bahasa
tolong dong pake bahasa Indonesia jangan inggris,4,tolong dong pake bahasa jangan inggris
permainan ini baguss sekali dan aku bisa bahasa Inggris,5,main ini baguss sekali dan aku bisa bahasa inggris
bagus pembelajaran nya jadi makin semangat🥰,5,bagus ajar jadi makin semangat
aku manjadi top b inggris di sekolah dan aku mendapat nilai yang besar dan aku menjadi pro berbahasa English,5,aku manjadi top inggris di sekolah dan dapat nilai besar jadi pro bahasa english
sangat membantu dan sudah bisa memahami,5,sangat bantu dan sudah bisa paham
Saya senang sekali dan bisa belajar bahasa Inggris,5,saya senang sekali dan bisa ajar bahasa inggris
saya berterima kasih kepada Duolingo sudah mempelajari saya bahasa Inggris,5,saya terima kasih kepada sudah ajar bahasa inggris
Bagus sangat membimbing secara detail,5,bagus sangat bimbing cara detail
Di apk ini belajar bahasa sangat menyenangkan,5,di ini ajar bahasa sangat senang
bagus banget aku jadi lancar bahasa Inggris,5,bagus banget aku jadi lancar bahasa inggris
memudahkan dalam belajar bahasa 😍😍😍,5,mudah dalam ajar bahasa
Saya jadi lebih bisa belajar dengan cepat♡,5,saya jadi lebih bisa ajar dengan cepat
Duolingo ini sangat hebat nilai ulangan ku menjadi bagus 👍👍👍👍👍👍 sangat hebat,5,ini sangat hebat nilai ulang ku jadi bagus
Karena bisa belajar berbagai bahasa,5,karena bisa ajar bagai bahasa
Banyak bug setelah update,1,banyak bug telah update
Apk nya bagus bisa milih bahasa gratis👍👍,5,bagus bisa milih bahasa gratis
keren pokoknya cuma mungkin gk dikasih penjelasan aja di setiap jwaban..,5,keren pokok cuma mungkin gk kasih jelas di tiap jwaban
gamesnya bagus bisa belajar English,5,gamesnya bagus bisa ajar english
"Ini bagus, Update ya buat dirate yang sangat bagus",5,ini bagus update ya buat dirate sangat
sangat bagus untuk memperkuat pendidikan saya,5,sangat bagus untuk kuat didik saya
sangat membantu belajar english dr awal,5,sangat bantu ajar english dr awal
"Saya dapat belajar disini,terima kasih telah mengajarkanku :)",5,saya dapat ajar disiniterima kasih telah
bagus sekali bisa aku jadi bisa bahasa Inggris,5,bagus sekali bisa aku jadi bahasa inggris
Boleh mengajar anak anak tapi bikin bingung,3,boleh ajar tapi bingung
ini sangat bagus pelajarannya dan ini nilai saya dapat 💯 👍👍 nama pelajaranya bahasa inggris saya berteria kasih sudah mendapatkan nilai tinggi,5,ini sangat bagus ajar dan nilai saya dapat nama pelajaranya bahasa inggris ria kasih sudah tinggi
lop lop deh sama Duolingo aplikasi nya bagus bgttt 😍💋,5,lop sama bagus bgt
bagussss bngt buat pemula yg mau belajar bhs,5,bagus bngt buat mula mau ajar bhs
bagus banget saya jadi mulai pintar berbahasa asing,5,bagus banget saya jadi mulai pintar bahasa
saya sekarang jadi bisa bahasa Inggris makasih Duolingo,5,saya sekarang jadi bisa bahasa inggris makasih
"Sangat membantu, aku jadi pintar karna apk ini",5,sangat bantu aku jadi pintar karna ini
sangat membantu dan seru..belajar seperti game,5,sangat bantu dan serubelajar seperti game
saya belajar bermacam-macam bahasa dengan cepat,5,saya ajar bermacammacam bahasa dengan cepat
belajar menjadi mudah dan juga menyenangkan,5,ajar jadi mudah dan juga senang
sangat membantu dalam proses penggenalan bahasa,5,sangat bantu dalam proses penggenalan bahasa
aplikasi ini membantu ku untuk belajar bahasa,5,ini bantu ku untuk ajar bahasa
"aku di jelasin guru di sekolah bahasa inggris gak paham paham,semenjak download apl ini aku jadi faham dan ngerti bahasa inggris dengan cepat",5,aku di jelasin guru sekolah bahasa inggris tidak paham pahamsemenjak apl ini jadi faham dan ngerti dengan cepat
aplikasi yg sangat seruuu dan mengedukasi,5,sangat seru dan edukasi
benar2 apl yang berguna buat learning english,5,benar2 apl guna buat learning english
"masih bagus yang dulu, ada komen dari orang-orang pengguna duolingo",3,masih bagus dulu ada komen dari orangorang guna
terbaik. sangat membantu dlam belajar,5,baik sangat bantu dlam ajar
"bagus, seru bisa main sambil belajar",5,bagus seru bisa main sambil ajar
apk ini sangat bagus saya sangat menyukai nya 😄 saya harap saya bisa memberi nilai 100000 ke apk ini 😄😄✨👍,5,ini sangat bagus saya suka harap bisa beri nilai ke
membantu belajar bahasa Inggris,4,bantu ajar bahasa inggris
douligo sangat membantu sekali yang dulu saya tidak bisa bahasa Inggris sekarang saya menjadi bisa terimakasih douligo,5,douligo sangat bantu sekali dulu saya tidak bisa bahasa inggris sekarang jadi terimakasih
gamenya bagus kalo kalian mau belajar bahasa,5,gamenya bagus kalau kalian mau ajar bahasa
"sangat membantu,dan cocok untuk pemula",5,sangat membantudan cocok untuk mula
sangat bagus dan cepat mengerti,5,sangat bagus dan cepat erti
"Terimakasih duolingo, aku jadi bisa bahasa Inggris 🥰",5,terimakasih aku jadi bisa bahasa inggris
aplikasi nya sangat membantu untuk pemula🙏 terimakasi🤗,5,sangat bantu untuk mula terimakasi
bagus Aplikasi nya buat hafalin bahasa,5,bagus buat hafalin bahasa
"bagus tapi kadang sukanya ngelag,jdi aku kasih bintang 4 dulu ya",4,bagus tapi kadang suka ngelagjdi aku kasih bintang dulu ya
game bagus banget Udah gaada iklannya dan mengajari bahasa apa aja jadi aku kasih bintang 5,5,game bagus banget udah gaada iklan dan ajar bahasa apa jadi aku kasih bintang
ini sangat membantu belajar bhs sy seperti Inggris Jepang dllnya,5,ini sangat bantu ajar bhs sy seperti inggris jepang dllnya
game yang bagus dan sangat mengapresiasi orang lain dengan baik i so liked,5,game bagus dan sangat apresiasi orang lain dengan baik so liked
dia bisa belajar bahasa inggris untuk sekolah,5,dia bisa ajar bahasa inggris untuk sekolah
"Konsepnya menarik seperti bermain game , awalnya aku suka. Tetapi ketika pelajaran cerita shelly dan anna ke airport , aku sangat jijik. Bagaimana bisa perilaku lesbian masuk dalam pelajaran ??? Apakah pembuat aplikasi ini orang gak bermoral ???? Gak beragama ???? Menjijikkan Tapi sayangnya aku harus tetap belajar. Sambil mencari aplikasi yang lain yang cocok dengan norma yang ku punya.",1,konsep tarik seperti main game awal aku suka tetapi ketika ajar cerita shelly dan anna ke airport sangat jijik bagaimana bisa perilaku lesbian masuk dalam apakah buat ini orang tidak moral agama tapi sayang harus tetap sambil cari lain cocok dengan norma ku punya
bagus banget belajar jadi lebih mudah,4,bagus banget ajar jadi lebih mudah
"untuk sementara 4 ⭐ dulu ya,,apl nya sih bgs bangetttt,,,",4,untuk sementara dulu yaapl bgs banget
Hati habis seharian ga balik padahal cuma 5 di kasih seakan di paksa nonton iklan tolong bukan begini Duolingo yg saya kenal,1,hati habis hari ga balik padahal cuma di kasih akan paksa iklan tolong bukan begini saya kenal
aplikasi ini sangat membantu dan juga menyenangkan,5,ini sangat bantu dan juga senang
bagus untuk belajar bahasa,5,bagus untuk ajar bahasa
gw suka bahasa inggris dan gw ketemu fayel ini dan membantu saya belajar bahasa inggris,5,gw suka bahasa inggris dan ketemu fayel ini bantu saya ajar
Sangat bagus untuk belajar offline,5,sangat bagus untuk ajar offline
"Seru banget, sekarang aku bisa bahasa jerman,Inggris,arab,belanda dan jepang",5,seru banget sekarang aku bisa bahasa jermaninggrisarabbelanda dan jepang
ngebantu banget belajar bahasa Inggris,5,ngebantu banget ajar bahasa inggris
terimakasih Duolingo saya sekarang sudah tau beberapa bahasa Inggris,5,terimakasih saya sekarang sudah tahu beberapa bahasa inggris
bagus dan gampang di mengerti,5,bagus dan gampang di erti
Cara metode belajarnya sangatlah bagus.,5,cara metode ajar sangat bagus
ini membuat aku jadi nilainya bagus pas belajar bahasa korean dan 🇨🇳china,5,ini buat aku jadi nilai bagus pas ajar bahasa korean dan china
sangatlah mudah untuk memulai belajar dari 0,5,sangat mudah untuk mulai ajar dari
sangat bagus dan mudah di pelajari,5,sangat bagus dan mudah di ajar
ini lebih ke belajar bahasa inggris sih,5,ini lebih ke ajar bahasa inggris
apk bagus mudah di pelajari,5,bagus mudah di ajar
Gemnya seru banget sampai tidak mau berhenti ini cocok banget buat anak-anak yang tidak telalu tau bahasa,4,gemnya seru banget sampai tidak mau henti ini cocok buat anakanak talu tahu bahasa
"MOHON KALAU SALAH KASIH PENJELASAAN , Jadi gak paham contoh seperti "" US bisa di digunakan untuk kata kerja atau kata benda dan biasa digunakan kata bagian apa gitu ☠️"" JADI MALAS MAU BELAJAR APALAGI LAGI KERJA JADI MALAS MAU MENG INGAT KARENA GAK DI JELASIN CUMA KALAU SALAH CUMA DI TERJEMAHANKAN AJA BUKAN MENGHAFAL .",2,mohon kalau salah kasih jasa jadi tidak paham contoh seperti us bisa di guna untuk kata atau benda dan biasa bagi apa gitu malas mau ajar apalagi lagi meng ingat karena jelasin cuma jahan bukan hafal
membantu saya mengingat dasar bahasa-bahasa,5,bantu saya ingat dasar bahasabahasa
Duolingo membuat nilai bahasa Inggris ku bagus😎,5,buat nilai bahasa inggris ku bagus
"Tema pembelajaran yang buruk sangat memperlihatan kampanye LGBT memberikan kebingungan untuk pengertian anak yg belajar, mohon di revew ulang konten pembelajaran yg merusak moral",2,tema ajar buruk sangat kampanye lgbt beri bingung untuk erti mohon di revew ulang konten rusak moral
aplikasi ini lumayan juga untuk belajar bagi pemula,4,ini lumayan juga untuk ajar bagi mula
bagus bangetttt wajib coba untuk belajar tidak membosankan seru,5,bagus banget wajib coba untuk ajar tidak seru
duolingo membantu saya dalam belar bahasa inggris,5,bantu saya dalam belar bahasa inggris
seru sekali belajar bahasa Inggris di Duolingo 😍,5,seru sekali ajar bahasa inggris di
"kerennn, tapi knp hrs berlangganan",5,keren tapi knp hrs langgan
pelajaran menyenangkan dan gratis,5,ajar senang dan gratis
metode belajar yang sangat menyenangkan.,5,metode ajar sangat senang
aku bisA bahasa Inggris dengan baik dan cepat,4,aku bisa bahasa inggris dengan baik dan cepat
"sangat membantu, terima kasih duolingo",5,sangat bantu terima kasih
"Duolingo adalah Cara belajar yang Baik, Saya Harap Aplikasi ini di Beri Kualitas lagi!",5,adalah cara ajar baik saya harap ini di beri kualitas lagi
"sangat keren dan. menyenangkan, tidak bosan main ini",5,sangat keren dan senang tidak main ini
di aplikasi ini aku bisa belajar memahami masa depan,5,di ini aku bisa ajar paham masa depan
bagus banget buat sayaa kalau belajar sukaa bosan,5,bagus banget buat sayaa kalau ajar sukaa
ini bikin aku belajar bahasa Inggris lebih lancar dan seru,5,ini aku ajar bahasa inggris lebih lancar dan seru
sangat memuaskan karena dapat menghafal seperti memainkan game 😊,5,sangat muas karena dapat hafal seperti main game
belajar bahasa sangat menyenangkan,5,ajar bahasa sangat senang
mantap buat orang yang mau belajar bahasa Inggris 😀,5,mantap buat orang mau ajar bahasa inggris
"Saya senang, berkat duolingo saya bisa mendapat nilai yang tinggi",5,saya senang berkat bisa dapat nilai tinggi
bagus mengajarkan bhs Inggris,5,bagus ajar bhs inggris
belajar bahasa jd mdh dan menyenangkan sukses trs,5,ajar bahasa jd mdh dan senang sukses trs
ini sangat membantu pendidikan,5,ini sangat bantu didik
bagus untuk belajar inggris,5,bagus untuk ajar inggris
belajar bahasa inggris di aplikasi ini sangat seru,4,ajar bahasa inggris di ini sangat seru
Dengan Duolingo saya makin paham bahasa Inggris,5,dengan saya makin paham bahasa inggris
mendorong kedisiplinan seseorang dalam mempelajari suatu ilmu,4,dorong disiplin orang dalam ajar suatu ilmu
Kenapa saat di upfate malah makin ngebug 🤒,2,kenapa saat di upfate malah makin ngebug
seru dan gampang sekasi ayo download duolingo⛷️,5,seru dan gampang kas ayo
jangan kebanakan iklan tpi,5,jangan bana iklan tpi
"bagusss sekaliiii,untuk saya yang blm terlalu bisa bahsaaa asing",5,bagus sekaliuntuk saya blm terlalu bisa bahsa
