content,score,clean_content
"Aplikasi ini benar benar bisa membantu saya dalam belajar bahasa Inggris tak hanya itu aplikasi ini juga bisa di gunakan untuk belajar bahasa lainnya seperti Germany italia dan bahasa lainnya, metode dalam belajar nya juga sangat mudah untuk di pahami.... Terima kasih karna telah membuat aplikasi yang sangat membantu ini",5,aplikasi bantu ajar bahasa inggris germany italia metode mudah paham terima kasih
"Belajar bahasa yg menyenangkan walaupun diulang ulang dan dibolak balik katanya tp itu secara tidak lgsg membuat kita menghafal kosa kata, dan serunya lg bisa belajar beberapa bahasa sekaligus.. :D",5,ajar bahasa senang ulang bolak langsung hafal kosa seru
Thanks Duolingo. Saya bisa belajar dasar-dasar bahasa Prancis dan bahasa lain secara otodidak tanpa guru dan gratis :) Bagian story lessonnya menarik dan tidak bikin bosan. Semoga bisa dibuatkan khusus speaking session yang lebih banyak supaya bisa melatih pelafalan dengan baik dan makin semangat belajar. 😄,5,terima kasih ajar dasardasar bahasa prancis otodidak guru gratis story lessonnya tarik bosan moga speaking session latih lafal semangat
"Membantu bagt, buat saya yg lagi belajar bahasa inggris dan jepang. Materi nya dikemas dengan sederhana, menyenangkan dan mudah untuk diterima. Mungkin ada sedikit masalh. Tpi gk serius, dan masih menyenangkan. Thanks duolingo... 😁",5,bantu bagt ajar bahasa inggris jepang materi kemas sederhana senang mudah terima masalh serius kasih
"jujur saya suka banget sama duolingo,karna jujur saya pemula banget,dan d duolingo ini saya belajar dari yg mudah ampe yg sulit dan mudah d pahamin,dan ini jga aplikasi yg lengkap si buat pemula bahasa inggris karna kita di ajarin bukan cuma untuk d ingat tapi jga menulis dan membaca,jujur dulu saya cuman bisa membaca tapi tidak bisa menulis dan sekarang alhamdulilah sekarang udah sedikit-demi sedikit saya udah agak bisa,yahh walau belum lancar banget s😂",5,jujur suka banget duolingokarna bangetdan ajar mudah ampe sulit pahamindan aplikasi lengkap bahasa inggris ajarin tulis membacajujur baca alhamdulilah sedikitdemi bisayahh lancar
"App sangat membantu ningkatin Inggris, bisa nambah vocab, dan tampilan jauh lebih menarik dari sebelumnya. Hanya saja kurangnya penjelasan dan adanya iklan terus berdatangan",4,app bantu ningkatin inggris nambah vocab tampil tarik iklan
"Karena aplikasi ini bagus, duo lingo jadi aplikasi belajar bahasa yang sering di copot pasang sama saya. Kalau gak karena ruang penyimpanan, pasti gak akan saya copot sihh. Best lah, tapi minus di bagian suara yang kadang ngebug",5,aplikasi bagus duo lingo ajar bahasa copot pasang ruang simpan sihh best minus kadang ngebug
"Sangat bagus untuk pembelajaran. Liga dan persaingan yang di siapkan juga ide bagus untuk memotivasi supaya sering latihan! Ditambah maskot maskot lucu, jadi semangat buat belajar berbagai bahasa (*´∇｀*). Untuk update terbaru juga bagus dan sangat membantu! Tapi, aku sedih karena sesudah di update, Duo gak punya kostum lagi :(...",5,bagus ajar liga saing ide motivasi latih maskot lucu semangat bahasa update bantu sedih duo kostum
"Aplikasi ini sangat menyenangkan.. Kita di bimbing dengan pelan², berulangkali biar cepat hafal dan terbiasa. Aplikasi ini cocok banget buat pemula yang pingin banget belajar bahasa seperti aku🤭 Kalian tidak akan menyesal mendownload aplikasi ini.😊👍 ^ql.",5,aplikasi senang bimbing pelan2 berulangkali cepat hafal cocok banget pingin ajar bahasa sesal mendownload ql
Alhamdulillah ada aplikasi yang bisa bantu saya belajar bahasa inggris soalnya jika belajar di buku kadang salah soalnya keunikan bahasa inggris kadang huruf dan saat mau dibaca itu berbeda sedikit contoh seperti bahsa inggris nya satu:one itu dibaca wan tapi di tulis one jadi kita lebih mengerti jika ada yang bisa membaca soalnua berbeda pokoknya unik nya itu bahsa inggris jadinya bahasa internasional bagus bagus banget lebih baik belajar dari pada main yuk download jangan malas ya agarpintar,5,alhamdulillah aplikasi bantu ajar bahasa inggris buku kadang salah uni huruf baca beda contoh bahsa satuone wan tulis one erti soalnua pokok unik internasional bagus banget main ayo download malas agarpintar
"Seneng banget bisa belajar bahasa pakek apk Duolingo. Gimana gak seneng, serba gratis tanpa iklan. Baik bener deh Duolingo😬✨ Aq pakeknya udah setahun lebih, sama sekali gaada keluhan. Dalam setahun aq udah bisa bahasa Inggris, Cina, & Arab. Bener-bener sebagus itu🤧❤️ Thank you, شكرا كثيرا, 谢谢你 Duolingo :)",5,neng banget ajar bahasa aplikasi serba gratis iklan pakeknya uang keluh inggris cina arab benerbener bagus thank you shkr kthyr xie ni
"bagus banget.. seru, pembelajarannya menarik dan tidak membosankan, ada tantangan-tantangan menarik juga.. dan buat yang kadang lupa tenang aja karena apk ini nyediain pengingat jadi gak bakal lupa.. trus buat update mungkin tambahin bahasa indonesia untuk belajar bahasa lain kali ya, soalnya buat pembelajaran dari bahsa indonesia cuman bahasa inggris doang, diperbanyak kayaknya lebih bagus, udah sih itu aja.. apk ini bener bener recomended banget",5,bagus banget seru ajar tarik bosan tantangantantangan kadang lupa tenang aplikasi nyediain update tambahin bahasa kali bahsa inggris kayak recomended
"Ass.. wow aplikasih duolingo ini sangat membantu banyak orang yang tak bisa bahasa inggris dan bahasa lainnya.aplikasih duolingo ini kita bisa belajar bahasa-bahasa inggris,jepang dan masih banyak lainnya.kita bisa belajar dengan nyaman karena kualitasnya bagus dan gratis gak perlu menggunakan data.😊😊😊 itu saja komentar saya tentang aplikasi duolingo ini sekian dan terima kasih 🙏🙏🙏",5,ass wow aplikasih bantu bahasa inggris lainnyaaplikasih ajar bahasabahasa inggrisjepang lainnyakita nyaman kualitas bagus gratis data komentar aplikasi sekian terima kasih
"Halo Duolingo, aku mulai instal aplikasi ini dari Desember tahun kemarin. Jujur pas awal pakai aku seneng banget! Khususnya bagi aku yang masih pemula, soalnya praktis, bisa buat belajar dimana aja dan kapan aja. Juga yang menarik dari aplikasi ini adalah kayak seolah kita berada dalam situasi bermain yang menyenangkan dan edukatif. Thanks Duolingo!",5,halo instal aplikasi desember kemarin jujur pas neng banget praktis ajar tarik kayak olah situasi main senang edukatif terima kasih
"Aplikasi ini baguss untuk pemula dan baik bagi semua usia... Saya sudah mengunakannya, dapat memilih tingkatan pembelajaran.. Dan saya mulai dari tingkatan dasar yg membuat saya mengerti dari kata2 dasar yg sering kita gunakan dalam kesibukan hari2 saya",5,aplikasi baguss usia mengunakannya tingkat ajar dasar erti sibuk hari2
"Bismillah, saya suka sekali dengan apliaksinya, karena saya bisa tau arti dari ""he, she, are, Plate"" dsb.. dan, ketika disuruh untuk bicara sesuai dengan contoh yang diberikan tdk pernah eror, bisa jg dilewatkan, karna ada bacaan ""jangan dengar / bicara sekarang"" pokonya saya sangat suka sekali :)",5,bismillah suka apliaksinya he she are plate suruh sesuai contoh eror baca dengar poko
"Keren banget oii enak belajar disini macem game, ada urutan posisi juga jadi lebih termotivasi buat naik terus. Mantap dah👍👍👍👍👍tapi waktu pas disuruh speak english tolong perbaiki lagi dah karna suka eror padahal saya udh teriak2 masa kg ke deteksi🤣 Saran saya, lebih baik ada fitur bisa komunikasi sama akun org lain biar bisa temenan gtu saling ngasih tips dan bisa interaksi pake bahasa asing biar memperlancar keahlian kita.",5,keren banget oii enak ajar game urut posisi motivasi mantap dahtapi pas suruh speak english tolong suka eror teriak2 kg deteksi saran fitur komunikasi akun temenan gtu tips interaksi bahasa asing lancar ahli
"Dari aplikasi ini kita bisa belajar lebih dari 1 bahasa apapun yang kita mau dalam 1 waktu. Kalau kita telat, maka Duolingo akan mengingatkan kita dengan cara mengirimkan email agar kita bisa kembali melanjutkan kursus untuk mempertahankan runtunan yang sudah kita bangun. Aplikasi ini sangat bagus, untuk kalian yang suka belajar sekaligus bermain ayo buruan download aplikasi ini sekarang juga!",5,aplikasi ajar bahasa lambat kirim email kursus tahan runtun bangun bagus suka main ayo buru download
"Duolingo super sekali bisa membantu saya belajar Bahasa, mudah dan nyaman, waktunya bisa kita atur sendiri disela sela waktu kosong. Rekomendasi buat yg lain nya untuk pilih aplikasi Duolingo gratis. khususnya bagi yang punya anak anak.",5,super bantu ajar bahasa mudah nyaman atur kosong rekomendasi aplikasi gratis
"Aplikasinya tidak mempunyai fitur selengkap di web, seperti penjelasan tentang materi dll. Di aplikasi hanya memberi keterangan benar salah, tanpa ada pengertian tentang grammar dsb sehingga sulit memahami saat mendapat materi baru. Tolong tambahkan fitur aplikasi yang sama seperti di web.",4,aplikasi fitur lengkap web materi terang salah erti grammar sulit paham tolong
"An amazing application to Learn languages. I learn three languages in one application. and it's worth it. . Bisa banyak bahasa dalam satu aplikasi adalah keuntungan yg tidak bisa ditemukan ditempat lain. selain itu aplikasinya gratis. Model pembelajaran yg berbasis mendengar, menulis, berbicara dan hanya perlu menekan atau berbicara. Cukup 10-15 menit sehari dan memiliki efek yg luar biasa",5,an amazing application to learn languages three in one and its worth it bahasa aplikasi untung temu gratis model ajar bas dengar tulis tekan menit milik efek
"aku kasi 3 dulu karna ga ada bahsa thailand, seru sih pelajaran nya kek game apalagi ada banyak pilihan bahada tapi sayang bahasa thailand belum tersedia untuk duolingo semoga bisa mengeluarkan bahsa thailand,dan untuk semua nya pengguna apk duolingo cobain gih seru banget belajarnya tapi kebanyakan iklan ada plus minus nya",3,kasi bahsa thailand seru ajar game bahada sayang bahasa sedia moga thailanddan aplikasi cobain gih banget iklan plus minus
"aku missel! dan aku suka bgt aplikasi Duolingo ini, sangat membantu aku belajar bhs korea! skill bhs korea ku semakin meningkat cm dgn latihan pake apk Duolingo ^^ ohiya, Duolingo. kalo bisa tolong adain fitur untuk chat-ing dengan followers kami di Duolingo, supaya kami bisa mengobrol sekaligus melatih bahasa pilihan kami dgn sesama teman di Duolingo! sekian dari saya, semoga dapat diterima masukan nya ^^ sukses selalu Duolingo.",5,missel suka banget aplikasi bantu ajar bhs korea skill ku tingkat latih ohiya tolong adain fitur chating followers obrol bahasa sekian moga terima masuk sukses
"Setiap hari selalu gak absen main game belajar di aplikasi ini. Jadi tu, di aplikasi ini kita bisa ngelihat progress kita belajar udah sampe mana, trus ada papan skornya juga. Jadi tambah semangat naikin rangking biar selalu number one. The bestlah pokoknya, cocok buat pemula yg tau dikit"" kosakata bahasa inggris. Harus download, oke!?",5,absen main game ajar aplikasi ngelihat progress papan skor semangat naikin rangking number one bestlah pokok cocok dikit bahasa inggris download oke
"Aplikasinya bagus dan sangat membantu dalam belajar bahasa,cm kadang audio nya sering nggak keluar suaranya Dan tolong dikasih penjelasan saat salah dalam pelajarannya agar kita juga paham",5,aplikasi bagus bantu ajar bahasacm kadang audio tolong kasih salah paham
"Ini aplikasi terbagus dan yang paling berguna banget yang pernah aku download.Nyesel deh kalo kalian gak download soalnya ini membantu kita buat belajar bahasa asing tapi belajarnya gak bikin bosenin.Wajib download sih apalagi dimasa pandemi ini di rumah aja jadi gak bosen karena ada aplikasi ini🥺..tapi ada beberapa yang kurang yaitu pas dibagian praktek membaca,voicenya itu lho suka lama bekerjanya tapi gpp❤️",5,aplikasi bagus banget downloadnyesel download bantu ajar bahasa asing boseninwajib pandemi bosen initapi pas praktek membacavoicenya lho suka
"Buat yang bilang soal kemarin dibenerin jawabanny sekarang salah,saya akan memberi tau jawaban ny,kosa kata inggris itu bisa beda seperti baca : read dan BACA : Reads. Itu menurut saya,lain kali bisa lebih baik lagi ya...ok back to topic app ny bagus,saya belajar b inggirs di sini,tpi saya merasa bingung dengan vitur baru,sepertiny saya harus adaptasi Tanks for the app, See you ..",5,kemarin dibenerin jawabanny salahsaya nykosa inggris beda baca read reads sayalain kali yaok back to topic app bagussaya ajar b inggirs sinitpi bingung vitur barusepertiny adaptasi tanks for see you
"Aplikasi ini bagus banget buat kalian yang pengen belajar bahasa asing. Kalian juga bisa belajar ngomong disini terus ada levelnya juga,tiap naik level tantangannya lebih sulit. Pokoknya rekomended banget dehh.",5,aplikasi bagus banget ajar bahasa asing level jugatiap tantang sulit pokok rekomended dehh
"Aplikasinya sangat bagus,animasi jg mayan,cocok bgt buat yg ingin belajar bhs Inggris,tapi yg sy kurang sukai adalah,waktu nyawanya, knp lama bgt,tolong ya developer untuk sedikit menyingkat kan waktu nyawa,kya 1/2 jam gitu, sy suka bgt gak sabaran buat ke level selanjutnya, tolong ya developer😁👍",4,aplikasi bagusanimasi mayancocok banget ajar bhs inggristapi suka adalahwaktu nyawa bgttolong developer singkat nyawakya jam sabar level tolong
"Duolingo benar-benar yang terbaik. Fiturnya menarik dan sangat berguna. Sistem pengajarannya praktis dan mudah dimengerti, cocok untuk pemula. Efektif dan terbukti meningkatkan skill berbahasa. Terima kasih!",5,benarbenar fiturnya tarik sistem ajar praktis mudah erti cocok efektif bukti tingkat skill bahasa terima kasih
Game ini aku sangat suka karena dengan aplikasi ini aku jadi di bilang jago bahasa Inggris oleh temen aku Kalau boleh saran untuk level yang lebih sulit tantangan nya itu sulit dikit gapapa sih soalnya ada level tertinggi yang soalnya mudah gitu👋,5,game suka aplikasi jago bahasa inggris saran level sulit tantang dikit mudah
"Aplikasi ini sangaaad buagus buat kamu"" Kaum rebahan yang pengen pinter bahasa Inggris tapi gamau ribet inget"" Kalimatnya, gambar""nya lucu"" Dan setiap kalimatnya mudah banget buat dihafalin. Aku saranin coba deh. AYO COBA JANGAN GA DICOBA BINTANG 5 NIIH>:(",5,aplikasi sangad buagus kaum rebah pinter bahasa inggris ribet inget kalimat gambar lucu mudah banget dihafalin saranin coba ayo bintang niih
"Apk nya keren banget... iklannya jg gk ada... Jadi enggak mengganggu buat kita belajar...., Buat kalian yg enggak bisa bahasa luar cobain deh apk ini... , Kalian bisa memilih bahasa apa yg kalian mau pelajari , dn jg belajar sambil bermain game itu seru lohh , kalau kalian slh menjawab itu akan di ulang..:) , dn mudah jg di fahami , cocok buat kalian yg lagi pengen belajar bahasa luar sedikit demi sedikit.. , ini bagus banget pokoknya kalian cobain dawn dehh❤️❤️",5,aplikasi keren banget iklan ganggu ajar bahasa cobain main game seru lohh salah ulang mudah paham cocok bagus pokok dawn dehh
"woow, aplikasi nya bagus banget+mudah lagi pemahamannya dan cara² nya mudah dimengerti. pokoknya, ini rekomendasi banget sih buat kalian yg mau belajar bahasa Inggris harus pake aplikasi ini kalo enggak. Wahh🤭 nyesel kalian gak pake soalnya mudah dimengerti dan gak ribet👌😉",5,woow aplikasi bagus bangetmudah paham cara2 mudah erti pokok rekomendasi banget ajar bahasa inggris wahh nyesel ribet
"Aku merasa nyaman banget belajar bahasa Inggris dan bahasa Jepang di Duolingo. Karena konsep belajarnya itu berbentuk kuis, jadi berasa belajar sambil main. Bukan cuma bahasa Inggris dan Jepang aja, tapi banyak juga bahasa lain, udah terbilang lengkap deh pokoknya. Tapi saran aku, coba adain kamus juga minimal dari kata-kata yang udah dipelajarain. Overall bagus, usahain supaya aksesnya tetep gratis, ya. 🙏 Makasih banyak.",5,nyaman banget ajar bahasa inggris jepang konsep bentuk kuis asa main lengkap pokok saran coba adain kamus minimal katakata dipelajarain overall bagus usahain akses tetep gratis terima kasih
"Aplikasi yang mudah dipahami untuk pembelajaran bahasa apapun, bahasa dunia lengkap. Hanya saja mungkin untuk pembelajaran bahasa lain harus menggunakan Bahasa Inggris bukan Bahasa Indonesia, aplikasinya sudah bagus tapi mungkin lebih bagus lagi jika ada Bahasa Indonesia untuk pembelajaran bahasa lain.",5,aplikasi mudah paham ajar bahasa dunia lengkap inggris bagus
Untuk pemahaman lebih meningkat Bahasa Duolingo yang terbaik lebih dari luar biasa Canggih'Nya tak terbandingi. selain itu semua Bahasa bisa diterjemahkan aku sangat bersyukur sekali dengan DUOLINGO sehingga bisa berkomunikasi dengan jurusan bahasa yang ku pelajari Terima kasih DUOLINGO.,5,paham tingkat bahasa canggih banding terjemah syukur komunikasi jurus ku ajar terima kasih
"Aplikasi belajar bahasa Inggris.. yang terbaik, bisa dilakukan dimana saja, kapan saja dan gratis. Sangat membantu banyak orang yang mau belajar, yang mau maju dalam kehidupan ini. Terima kasih Duolingo Hebat..👍👍",5,aplikasi ajar bahasa inggris laku gratis bantu maju hidup terima kasih hebat
"Aplikasinya bagus,saya dapat belajar bahasa inggris dengan gratis,namun mengapa pelajarannya terlalu sering diulang ulang? Saya lumayan bosan dengan pelajarannya yang itu itu terus. Tapi memang saya jadi gak lupa² terus dengan pelajarannya, namun seharusnya tidak terlalu diulang seperti itu. Tapi aplikasi ini bagus kok!😄",4,aplikasi bagussaya ajar bahasa inggris gratisnamun ulang lumayan bosan lupa2 bagus
Buat yang mau belajar bahasa inggris tepatnya grammarnya aplikasi ini cocok banget karena mudah dipahami. Dan belajar mulai dari listening writting and speaking jadi lebih mudah.,5,ajar bahasa inggris grammarnya aplikasi cocok banget mudah paham listening writting and speaking
"App nya bagus banget untuk belajar bahasa, terutama untuk yg masih anak anak, pilihan bahasa nya juga banyak, tapi ya memang masih ada sedikit kekurangan dalam mengartikannya, tapi ya itu nggak papa kok Terus semangat dan tingkatkan aplikasi nya ya Duolingo😊👍",5,app bagus banget ajar bahasa utama papa semangat tingkat aplikasi
Aplikasi ini sangat membantu saya belajar bahasa hehe tapi kenapa tidak bisa belajar bahasa inggris dan korea secara 2 bahasa sekaligus mohon ya dan ditambahkan fitur chatnya agar bisa berkomunikasi dengan orang lain nanti saya kasih 2 bintang tambahan jika sudah ada pengembangan terimakasih😀 Yang terakhir mohon ranknya di tambahin lagi segitu saja cukup terimakasih💕💌,3,aplikasi bantu ajar bahasa he inggris korea mohon fitur chatnya komunikasi kasih bintang kembang terimakasih ranknya tambahin segitu
"omo duolingo bagus banget sih! bener bener bantu bgt buat belajar bahasa luar, selain menarik, ini jg bagus banget buat nambahin semangat soalnya butuh perjuangan bgt buat naik peringkat bareng temen dari luar! Oh iya, aku punya saran, tolong bikin lapak chat, btw aku jg dpt temen dari russia tp ya emg awalnya agak susah komunikasi, Intinya ini rekomendasi banget buat yg lain kalo mau belajar bahasa yang seru jg ga bosenin, 감사합니다 ^.^",5,omo bagus banget bantu ajar bahasa tarik nambahin semangat butuh juang peringkat bareng oh saran tolong lapak chat ngomong-ngomong russia susah komunikasi inti rekomendasi seru bosenin gamsahabnida
"Menurut saya ini sangat bagus, saya sudh pakai duolingo sejak lama dan sngat membantu dari listening reading writing dan speaking. UI nya juga ga ribet dan bosenin",5,bagus sudh sngat bantu listening reading writing speaking universitas ribet bosenin
"Aplikasi ini sangat bagus untuk belajar sambil bermain , cocoklah untuk belar,untuk aplikasi aku memberi bintang 5 . Ya biasanya saat berbicara kdng ga kedenger karna ga pake headset jadi kebisingan",5,aplikasi bagus ajar main cocok belaruntuk bintang kadang kedenger headset bising
"aku kurangin bintangnya maaff , soalnya setelah diupdate jdi banyak iklan, terus lama bgt loadingnya , iya tau ini gratis tapi terlalu banyak iklannya pencet ini iklan itu iklan jadi sedikit membuang waktu cuma buat iklan , kurangin aja iklannya si jangan terlalu banyak",1,rangin bintang maaff diupdate iklan banget loadingnya gratis pencet buang
"Duolingo seru bangettt bikin latihan jadi menyenangkan banget dengan karakter"" nya yang lucu dengan ekspresi nya sesuai jawaban kita . Ayo dicoba aplikasinya ini bikin otak kita mengingat terus lohh ayo buruan di install",5,seru banget latih senang karakter lucu ekspresi sesuai ayo coba aplikasi otak lohh buru install
"Duolingo membantu aku banget buat belajar bahasa inggris, dan sama sekali ga ngebosenin, bikin tertantang terus, makasih duolingo-!! Saran aja adain fitur chat yaa agar bisa saling berkomunikasi di antara pemain duolingo.",5,bantu banget ajar bahasa inggris ngebosenin tantang terima kasih saran adain fitur chat yaa komunikasi main
"Untuk apknya memang sangat bagus,tapi tolong di buatkan fitur chat agar kita bisa berkomunikasi dengan orang luar negara dan kita bisa lebih memahami banyak bahasa, good luck Duolingo (●♡∀♡)",5,apknya bagustapi tolong fitur chat komunikasi negara paham bahasa bagus luck
"Buat yang ngeluh kenapa banyak iklan. Developernya udah nulis ""IKLAN INI BANTU GRATISKAN PENDIDIKAN"". Itu berarti kalian mau duolingo jadi berbayar?! Kan iklannya sedkit dan gak ganggu. Satu masukan untuk developer, bisa ditambahkan, kita bisa belajar bahasa korea jepang dll tanpa harus jago bahasa inggris (soalnya aku kan sering nonton film sama streaming k-pop yang ga ada subtitlenya:v)",5,ngeluh iklan developer nulis bantu gratis didik bayar sedkit ganggu masuk ajar bahasa korea jepang jago inggris streaming kpop subtitlenyav
Saya suka dengan dualingo karena bisa belajar bahasa Inggris dengan menyenangkan. Mau ngasih saran untuk duolingo tambahkan bahasa Arab juga yang speakernya bahasa Indonesia. Soalnya yang speaker bahasa Indonesia hanya untuk belajar bahasa Inggris,4,suka dualingo ajar bahasa inggris senang saran arab speakernya speaker
Voice recognitionnya kenapa bermasalah yah??. Kok gak bisa terus pas mau rekam suaranya. Tolong perbaiki bug ini. Sudah setting sana sini tetap tidak bisa untuk voice recognitionnya.,4,voice recognitionnya yah pas rekam tolong bug atur
Ini sih jujur ya bagus bgt!!!!!!!!! Klo yang belajar bahasa inggris di apk lain kyak programnya itu ngk seru..... Jadinya males dan ngk bisa bisa..... Makannya aku kasih rating Bintang⭐ 5 ya.... Soalnya bagus bgt!!!!!!............,5,jujur bagus banget ajar bahasa inggris aplikasi kyak seru males makan kasih rating bintang
"Belajar sersan serius tapi santai, bagi pemula sangat membantu dan banyak kosa kata yg lupa bisa diingat kembali, cara pengucapanya dlm bhs Inggris saya masih perlu belajar .....susah juga ...but don't worry .... keep the spirit of learning and keep learning even though the conversation is a bit difficult",5,ajar sersan serius santai bantu kosa lupa pengucapanya bhs inggris susah but dont worry keep spirit learning and even though conversation is bit difficult
Sangat berguna. Karena dapat meningkatkan kemampuan bahasa seseorang dengan cepat. Dan cara belajar di Duolingo pun cukup simpel. Sehingga orang mudah mengerti. Bagus ! Tingkatkan lagi,5,tingkat bahasa cepat ajar simpel mudah erti bagus
Aplikasinya bagus recommended sekali untuk yang mau belajar bahasa Inggris. Soalnya aplikasinya tidak membosankan. Belajar bahasa Inggris jadi mudah dan asyik. Dan juga mudah dipahami,5,aplikasi bagus recommended ajar bahasa inggris bosan mudah asyik paham
"Saya sudah menggunakan aplikasi ini sejak lama. Berkat aplikasi ini saya sudah bisa mengeja hangeul (korean languange) dan menulisnya. Asalkan rajin dan tekun semua bahasa mungkin bisa dipelajari melalui aplikasi ini. Saat ini saya mengambil 4 kursus bahasa yaitu inggris, korea, jepang dan arab. Terima kasih Duolingo.",5,aplikasi berkat eja hangeul korean languange tulis rajin tekun bahasa ajar ambil kursus inggris korea jepang arab terima kasih
"Ini adalah aplikasi yang sangat baik untuk ku, Duolingo mengajarkan ku banyak hal, dan sekarang aku menjadi lebih baik dalam berbahasa Inggris, itu semua karna Duolingo, kalian juga bisa belajar berbagai bahasa di Duolingo dan bertanding sebanyak apa kamu mengumpulkan XP dengan orang lain di berbagai negara, kalian wajib install aplikasi Duolingo, ini sangat membantu, terimakasih Duolingo, aku menjadi lebih baik dalam berbahasa Inggris (◍•ᴗ•◍)❤",5,aplikasi ku ajar bahasa inggris tanding kumpul xp negara wajib install bantu terimakasih
"Sangat bagus, tapi sayangnya sekarang sudah ada iklan, tidak seperti yang dulu, untuk developer tolong hapus iklannya, kita jadikan duolingo sebagai aplikasi belajar bahasa terbaik, gratis dan yang pasti menyenangkan tanpa gangguan dan tanpa mengeluarkan biaya untuk membayar aplikasi",5,bagus sayang iklan developer tolong hapus aplikasi ajar bahasa gratis senang ganggu biaya bayar
"Duolingo adalah aplikasi bahasa Inggris pertama saya dan sangat menyenangkan mempelajari nya dengan duolingo, duolingo membantu banyak dalam memperbanyak kosa kata dan mengartikan bahasa Inggris ke Indonesia, begitupun sebaliknya, dengan mudah dan tepat, mengoreksi dimana kesalahan saya, dan mengasyikkan selama proses belajar.",5,aplikasi bahasa inggris senang ajar bantu kosa mudah koreksi salah asyik proses
"Bagus banget aplikasinya cocok buat yang mau belajar bahasa Inggris soalnya gampang di mengerti dan ada tingkatan nya dan setiap level bakal muncul kosakata baru yang bikin kita makin mengenali bahasa Inggris dan ada juga fitur ketik dan fitur voice jadi kita juga bisa sambil belajar bicara bahasa inggris, Ini worth it banget sih soal nya ada tingkatan yang bisa diatur sesuai kemampuan kita dan kita juga di bantu sama si duo. Gua kasih bintang lima deh! makasih ""DUOLINGGO! """,5,bagus banget aplikasi cocok ajar bahasa inggris gampang erti tingkat level muncul nali fitur ketik voice worth it atur sesuai bantu duo kasih bintang terima duolinggo
"very nice !! selain bahasa inggris, juga bisa belajar bahasa lain. aku rekomendasi banget buat aplikasi ini. belajarnya mudah, menyenangkan, dan yang paling penting tidak membosankan. aku mulai mempraktekkan bahasanya di kehidupan sehari-hari, dan sekarang sudah mulai meningkat. terimakasih kepada duolingo dan pembuat aplikasi. tetap pertahankan kualitas seperti ini ya !! aku suka bangetttttt",5,very bagus bahasa inggris ajar rekomendasi banget aplikasi mudah senang bosan praktek hidup seharihari tingkat terimakasih tahan kualitas suka
"bagus banget,cocok buat yg lagi minat belajar bahasa lainnya dan juga seru loh krn bakal ada ranking skor xp dari seluruh dunia Alhamdulillah bgt krn dulu sering mls belajar sekarang jadi antusias bgt belajar krn program nya hampir sama kyk kursus bahasa tapi versi yg gratis hihi",5,bagus bangetcocok minat ajar bahasa seru loh ranking skor xp dunia alhamdulillah banget malas antusias kursus versi gratis hihi
"Saya ucapkan terima kasih kepada aplikasi duolingo yg mana begitu penting bagi saya juga anak saya yg masih sekolah, dengan adanya aplikasi ini sangat membantu dalam pembelajaran dan pemahaman dalam bahasa Inggris.juga sangat simpel cara belajar nya mau kapan pun belajar nya tinggal di klik aplikasi ini.pokonya aplikasi ini sangat bagus sekali.sekian dari saya semoga aplikasi duolingo ini tambah sukses dan tambah banyak lagi yg menggunakannya.Terimakasi Duolingo 🙏.",5,terima kasih aplikasi sekolah bantu ajar paham bahasa inggrisjuga simpel tinggal klik inipokonya bagus sekalisekian moga sukses menggunakannyaterimakasi
"App Duolingo menurut saya sangat bagus bagi kita semua, karna dari App Duolingo ini kita bisa belajar Bahasa Inggris dengan Super Praktis dan Mudah Dipahami, dilengkapi dengan Berbagai Metode belajar dan Fasilitas, yang membawa Pengguna bisa mengerti lebih cepat Tentang Pelajaran atau Bahasa yang ingin Kita Belajar.. Hebat Duolingo",5,app bagus ajar bahasa inggris super praktis mudah paham lengkap metode fasilitas bawa erti cepat hebat
"Kurang suka ama duolingo masa hati habis harus beli atau latihan kan sy jadi capek suruh latihan trs apalagi pergantian liga juga cepet bgt, masa hrs pake duolingo super sih. Pikir dong trs gimana nnti kalo ada yg ga mampu bayar duolingo super. Hati nya jg kan kelamaan kalo tunggu 4 jam apalagi 4j cuman dpt 1 hati tolong diperbaiki dong sy kan jadi cape latihn terus. Bintg 1 dl",1,suka hati habis beli latih lelah suruh ganti liga cepat banget super pikir bayar jam 4j tolong capek latihn bintg
Saya sangat suka dengan aplikasi Duolingo. Karena pembelajarannya sangat bagus. Dan juga karena aplikasi duolingo saya jadi bisa berbahasa Inggris dan memperluas bahasa Inngris saya. Trimakasih Duolingo... Semoga Duolingo semakin Bagus lagi y😊😊 Belajar Bahasa Inggris dengan Gratis??? Hanya di '''DUOLINGO''',5,suka aplikasi ajar bagus bahasa inggris luas inngris terima kasih moga ya gratis
"Saya sangat suka dengan pembelajaran di aplikasi ini krn memudahkan saya mempelajari bahasa dgn mudah, meskipun terkadang jika kita menjawab dengan suara terkadang yg kita ucapkan tidak sesuai dgn yg ditangkap aplikasi tpi aplikasi ini tetap membantu kok",4,suka ajar aplikasi mudah bahasa terkadang sesuai tangkap bantu
Aplikasi nya bagus banget.kalian yang pengen bisa bahasa inggris wajib banget download aplikasi ini! Tapi saya kurang suka sama fitur baru nya Duolingo karna lebih asik dan lebih seru di fitur sebelumnya. Semoga fitur nya kembali seperti dulu lagi dan tanpa iklan. 🙏,5,aplikasi bagus bangetkalian bahasa inggris wajib banget download suka fitur asik seru moga iklan
