clean_content,score,label
Aplikasi yang sangat bagus untuk mempelajari bahasa lain,5,positif
seru belajarnya seperti bermain,5,positif
Aplikasi yang paling bagus sih menurut ku Mungkin udah beberapa tahun lamanya pakai Duolingo karena nyaman banyak pilihan bahasa dan tentunya gratis,5,positif
Saya banyak belajar di aplikasi duolingo ini dan saya rasa kemampuan meningkat setelah menggunakan Aplikasinya seru yang bikin semangat adalah melihat urutan lima belas besar tiap liganya Thanks,5,positif
cocok banget buat kalian yang mau belajar bahasa asing aku setelah 9 hari rusia langsung dapet ilmunya,5,positif
sangat membantu kalo dah hatam inggris next japan bismillah,5,positif
Efektif banget gw rekomendasiin karna aplikasi ini jadi lebih pinter dari kakak dan kalau mau belajar bahasa inggris menurut ku enak di sini daripada buku bisa dimana aja kecuali kisi ujian semester cocok Dan developer tolong tambahkan pelajaran jawa disekolah bukan mtk yg susah tapi please tambahin,4,positif
Wow ini sangat bagus dari pada aplikasih lain belajar dengan sopan dan bahasa ny lebih banyak saya menjadi pintar karena apalikasih DUOLINGO,5,positif
wah bagus banget aplikasi ini aku bisa belajar bahasa inggris dengan mahir,5,positif
sangat membantu belajar dasar bahasa Inggris,5,positif
bagus sekali untuk belajar bahasa apa pun,5,positif
saya cepat bisa bahasa inggris,5,positif
sangat lah seru seperti bermain game,5,positif
Sangat Mudah dimengerti,5,positif
sangat membantu untuk belajar bahasa baru,5,positif
Duolingo sangat menyenangkan,5,positif
bagus cocok untuk belajar,5,positif
Apk gak jelas terkadang salah arti gw udh betol malah udah gitu apknya nge stack di situ aja padahal mau belajar kosa kata yang baru pokony apk ini ga bgus,1,negatif
aplikasi yang bagus karena membuat saya belajar Bahasa Inggris setiap hari,5,positif
terimakasih atas aplikasinya yang jika melewatkan satu hari untuk tidak belajar maka skor akan berkurang dan selalu ada peringatan lupa bahasa dipelajari 人 ᴗ ini metode peringatannya sangat membantu bagi saya kadang suka malas,5,positif
bagus loh gampang cpt d pahami,5,positif
Sangat membantu dalam belajar bahasa inggris,5,positif
Aplikasinya bagus mudah dimengerti dan juga membantu saya dalam menghafal Frasa kosa kata bahasa inggris mempermudah cara pengucapannya Terimakasih Duolingo,5,positif
Saya kasih bintang 5 karena aplikasinya Keren abisss kaya semua bahasa ada di genggaman mu belajarnya secara bertahap juga jadi seneng dehh mainnya aplikasi kursus online terbaik pokonya Terima duolingo,5,positif
Menurut saya ini sangat bagus karena ada animasi di dalamnya jadi tidak bosan dan ad beberapa tantangan yang menarik juga Dan sesuai untuk pelajar belajar bahasa Inggris dikit,5,positif
sangat mudah dipahami,5,positif
bagus banget kita bisa belajar bahasa inggris,5,positif
bagus dan menyenangkan untuk dimainkan,5,positif
Tolong aku udh unit 8 tapi kok di kurangi menjadi unit4 tau itu peraturan nya jgn gitu udah lama main,1,negatif
Jujur aku lebih suka duolingo yang dulu sih huhu sedih Sekarang banyak iklan dan soal percakapan udah gak ada padahal itu membantu banget Semoga aja bisa balik kayak,3,netral
Aplikasinya sangat bagus tidak ada iklan dan mudah dipahami bagi orang yg mau belajar bahasa luar negeri rekomended banget buat yang bhs inggris atau sebagainya,5,positif
duolinggo emang bagus sih buat pemula yg mau belajar bahasa asing gk ngebosenin cara belajarnya mantap kekurangannya dalam bagian latihan speaking nya sering tidak kedengaran dan agak harus diulang ulang,4,positif
Eror bet cuy Baru juga donlot masa gabisa si Bolak balik instal tapi tetep Tolong diperbaiki lagi sya uda bikin sampe 3 akun abis tes percobaan masuk,1,negatif
sangat membantu dan bermanfaat,5,positif
seru bangettttt kita jadi paham bahasa inggris kalian yang belum download ini pasti nyesel soalnya duolingo kaya permainan,5,positif
bagus banget aku jadi langsung bisa,5,positif
Maaf sebelumya mau ngasih saran Tolong benerin cerita duolingo yang tentang keluarga besar pilih opsi berarti pacar Mungkin lebih baik girlfriend nya ganti arti jadi bestie aja dan ibu bilang punya 2 anak cewek karena salah satu itu anaknya Bukan sebagai Kalau dialog Inggris sih gak masalah kayak ngenalin bestienya ke keluarganya Tapi liat terjemahan astaghfirullah kawan,2,negatif
Duolingo emang the best Terima kasih saya jadi bisa belajar bahasa Inggris,5,positif
sangat cocok untuk anak²,5,positif
sangat bagus untuk pembelajaran bahasa inggris,5,positif
sangat membantu pembelajaran bahasa inggris saya keren syekali duolinggo,5,positif
makasi duolingo aku tambah semangat belajar bahasa inggris berkat aplikasi ini juga ga keberatan kalo ada iklan nya soalnya kan gratis tapi jangan lama yahh butuh pelajaran,5,positif
Sangat membantu untuk belajar Bahasa Inggris,5,positif
Kenapa sekarang tiap level harus punya hati dulu baru bisa main Satu saja butuh waktu berjam jam belum lagi kalau mau trophy pake berlian yang banyak banget Please ini aplikasi sambil belajar bukan doang kalo nyawa gitu masa aja ditunda Terus pertanyaan suara itu jangan dimasukin nama di dalemnya apalagi nya familiar yg ngisi juga nyebut kurang jelas jadi sering salah jawab,3,netral
permainan ini aangat bagus saya sangat puas,5,positif
Sumpahhh ini aplikasinya bagus banget alkhamdulillah aku dah coba dan bisa bahasa inggris dikit makasih ya tuh cocok buat pelajar kayak kelas 6 SD mau ke SMP download dehh pasti ga bakal nyesel I LOVE IT,5,positif
Sangat membantu pelajaran,5,positif
Sangat recomendasi Udah geratis gak ad iklan Gampang lagi belajar nya juga fitur kayak tinggi an xp jdi seru deh ni apk Fitur pengingat kagak bakalan lupa klo belum,5,positif
Apsny bgs bisa ningkatin pengetahuan Inggris kita tpi klo saat slh menjawab pertanyaan itu dikasih penjelasanny gt sma perubahan kata sesuai dngn kondisiny Trus yg pembljrn bunyi bhs ad bebrp kendala kyk di suruh jawab pilihan antara zap sap kan audionya biar mana tepat menurut sy Z dan S diucapin si cwok agar ksih lebih jls lgi pengucapanny krn susah bgt ngebedainny mau bicara micny jwbnny mlh trus,4,positif
Saya sgt suka dgn apk ini krna cara belajar nya bagus bgt kyk main game dan dia itu soal di ulang jdi kita masih ingat apa yg barusan pelajari Pokonya saya gk nyesel donwload buat kln ayuk buruan download jamin bakalan deh,5,positif
Makasih untuk para developer dengan aplikasi ini saya bisa belajar bahasa asing dan ada tahapannya Untuk kalian yang bingung mau coba aja duolingo karena saat pertama kali masuk memilih anda akan di tanya apakah sudah sedikit paham ingin dari awal Jadi kita mengikuti Terima kasih Duolingo,5,positif
sangat membantu dalam hal belajar saya,5,positif
game nya bagus untuk belajar,5,positif
sangat membantu aku dan mengerti bahasa idol,5,positif
Pas pakai earphone suara nya ga keluar,3,netral
saya jadi cerdas berbahasa Inggris dan Jepang,5,positif
iya seru dan aku jadi pinter tapi masih ada kesalahan suara nya tidak kerekam kadang nggak kedengeran bisa ganti status LAMA belajar KESEL MOHON DIPERBAIKI,4,positif
Aplikasi sangat membantu saya dalam belajar berbagai bahasa serasa bermain game jadi tidak membosankan dan seruu Kuy cobain aplikasi nya dijamin nggak bakalan nyesel download yang ada telat nyaa wkwkwkwk,5,positif
Kok aku pencet kata katanya malah gak kepencet jadi harus ngulangin lagi padahal udah level terakhir sensornya lambat,4,positif
belajar dengan sangat menyenangkan,5,positif
ini mainan nya seru banget,4,positif
aplikasi nya bagus dan seru,5,positif
seru dan juga bermanfaat untuk les gratis di duolinggo aku top 1 global bahasa inggris do ljbggo loh,5,positif
Bagus sih cuman ada cerita yang di dalamnya itu unsur LGBT tidak masuk akal dan diperbolehkan untuk anak tolong diperbaikiya hilangkan LGBTnya ya,4,positif
suka bgttt ga nyesel untuk download,5,positif
aku senang belajar di duolingo karena seru,5,positif
saya rassa iki aplikasi terbaik bagi pemula,5,positif
IH SERIUS SUKA BANGET SAMA APLIKASI INII KALAU KITA BELAJAR ITU SERASA MAIN GAME GA NGE BOSENIN POKOKNYA 5 DEHH BUAT DUOLINGO,5,positif
keren aplikasi nya bermanfaat,5,positif
sangat seru saya suka,5,positif
àku sangat menyukai nya banyak pengetahuan yg aku tahu dari bahasa inggirs ini,5,positif
bagus banget untuk belajar b inggris gk ngebosanin seru bgt tp ada unsur lgbt,5,positif
Jawaban nya emg harus sama ya Padahal artinya sma,3,netral
bersaing untuk menang itu hal yang menantang,5,positif
Kenapa aplikasinya gak bisa di buka,1,negatif
aplikasinya sangat membantu sekali,5,positif
aplikasi ini sangat hebat,5,positif
sangat membantu ku untuk belajar b Inggris,5,positif
Bagus sekali kalau Ada super ya,5,positif
bikin saya semangat belajar bahasa Inggris,5,positif
Bisa belajar bahasa,5,positif
membantu saya belajar dengan benar nanti pas udah besar ke Russia,5,positif
sangat membantu untuk pemula,5,positif
Alhamdulillah sangat membantu sy yg masih pemula,5,positif
game ini membuat aku menjadi pintar english,5,positif
karena saya main ini bisa berbahasa negara lain,4,positif
lumayan buat belajar sedikit,4,positif
yeayyy sekarang aku udah bisa b Inggris makasih Duolingo,5,positif
omggg 1 hari bisa hafal beberapa bahasa jepang aaaaa love sekebon buat admin,5,positif
Terima kasih duolingo Saya jadi semangat belajar,5,positif
menyenangkan dan memuaskan,5,positif
sangat membantu dan saya suka,5,positif
bagus sekali untuk pemula,5,positif
aplikasi nya sangat bagus,5,positif
keren bgt sangat membantu,5,positif
aplikasi nya sangat bagus,5,positif
kegiatan belajar yg menyenangkan,5,positif
sangat bagus buat belajar,5,positif
aku jadi bisa bahasa jepang,5,positif
jadi makin jago bhs Inggris,5,positif
sangat seru pengganti gem,4,positif
membantu banget wajib download siii,5,positif
Bagus bikin ketagihan walopun rangking 5 gk papa bagus baget tak hati ter batas untuk kalian wajib coba,5,positif
Meski agak ngotot tapi aku tetap senang belajar disini,5,positif
KEREN SIH UNTUK ANAK SEKOLAH JUGA WORTH IT KALAU MAU LANGGANAN,5,positif
sangat bagus dan menarik,4,positif
aku jadi bisa belajar bahasa Korea,5,positif
Duolingo ini seru banget,5,positif
aplikasi ini sangat keren,5,positif
saya tertarik dengan ini karena bagus,5,positif
Berkat duolingo gw yg dulunya ga suka bisa bhs inggris sekarang malah bgt udah mulai paham apalagi lulusan sd nglanjutin ke mts awal masuk pasrah aja ama arab tapi berkat aku banget sm beberapa kosakata sampe temen MI pun kalahin Makasih belajar bahasa di seru dan nggak ngebosenin gk kayak apk lain,5,positif
sumpah aku pake ini bisa bahasa inggris,5,positif
Assalamualaikum terima kasih Duolingo karena semenjak saya menggunakan aplikasi ini nilai bahasa Inggris jadi lebih baik sepertinya akan mencoba ke lain cuma yg sering mengganggu itu iklannya aja sii,5,positif
aplikasi yg mantap bisa digunakan dmna aj,5,positif
aplikasi yang sangat membentu,5,positif
belajar bahasa Korea biar bisa ketemu hyunjin halu dulu,5,positif
aplikasi yang sangat seru,5,positif
Alhamdulillah semoga istiqomah terus belajar,5,positif
sangat bagus dan membantu,5,positif
smg banyak yg makai dan tdk berbayar lagi,4,positif
sangat bagus untuk pemula,5,positif
bagus saya suku dengan aplikasi ini,5,positif
menyesal jika anda tidak download,5,positif
berguna bgt buat aku belajar b jepang,5,positif
Belajar jpn lebih gampang,5,positif
seru saya bisa belajar bahasa Inggris di sini,5,positif
Kalimatnya tidak sesuai arti yang sesungguhnya,1,negatif
sangat bagus dan membantu saya,5,positif
Bagus untuk mengasah skill berbahasa,4,positif
Apk ini sangat membantu untuk mempelajari bahasa inggris kosa kata yang kita ketahui menjadi lebih banyak dan bisa sedikit semi membuat kalimat menggunakan _pokoknya the best for duolingo semoga maju apknya bermanfaat_ Sekian terima kasih,5,positif
seru tapi ada yg gak sama dengan mata pelajaran di sekolah saya,4,positif
Keren 10 bagus sekali,5,positif
sangat seru rekomend banget,5,positif
ini aplikasi bagus bnget,5,positif
Aplikasi belajar yang bagus,5,positif
sangat bermanfaat bagi pemula,5,positif
senang nya belajar di duonglingo,5,positif
aplikasinya sangatt bermanfaat,5,positif
apk ini sangat bagus,4,positif
Sya jdi tau bahasa²yang ingin sya kuasai,5,positif
membuat saya bisa bahasa inggris,4,positif
sangat membantu wawasan saya,5,positif
aku jadi pintar belajar bahasa Inggris,5,positif
bagus banget app nya,5,positif
aku jadi lumayan lancar b inggris,4,positif
saya jadi bisa bahasa Inggris,5,positif
berguna banget untuk saya yang gak ngerti b inggris,5,positif
Ini cocok buat belajar di sekolah,5,positif
ningkat bahasa inggris gue cuman belajar diduolingo doang,5,positif
sangat bagus dan menyenangkan,5,positif
aku suka dan ini buang nilai b Inggris seratus semua,5,positif
Akhirnya saya bisa berbahasa inggris lebih baik,5,positif
kok Game ini seru banget ya,5,positif
Sangat bagus saya senang memainkan nya,5,positif
apelokasi ini sangat bermanfaat bagi saya,5,positif
aplikasi ini sangat membantu,5,positif
saya sangat suka bisa membuat aku hafal,5,positif
aplikasinya bagus banget,5,positif
mengajar saya untuk berbahasa cina,5,positif
Pembelajaran yang terbilang menyenangkan,5,positif
udah nyoba belajar disini tapi ternyata ada pembahasan lgbt nya serem ga cocok buat anak,1,negatif
seruuu bangett jangan lupa di coba,5,positif
sangat bagus dan membantu,5,positif
Aplikasi ini sangat menyenangkan,5,positif
Ini app bagus sekali saya suka,5,positif
sangat bagus untuk menghafal,5,positif
seru bangetttt belajar sambil bermain,5,positif
jadi seru untuk belajar,5,positif
sangat bagus dan ramah saya suka,5,positif
bagus untuk yang mau mulai belajar dari nol,5,positif
sangat baik dan luar biasa,5,positif
dasar aplikasi belajar bahasa yang mendukung komunitas LGBT BIADAB KAFIR,1,negatif
Bagus untuk belajar pemula,5,positif
Seru tapi banyak iklanya,4,positif
bagus dan menarik,5,positif
suka sekali game ini,5,positif
soalnya kadang gk jelas jadi aku kasih rating 4 5,4,positif
seru kayak lagi main game,5,positif
okew bagus sangas membatu untuk orang yg mau bljar,5,positif
pembelajaran yg sangat seru,5,positif
worth it untuk belajar bahasa asing rar,5,positif
Aplikasinya Bagus banget Cocok belajar disemua kalangan sama kaya berasa main game juga mantap deh pokoknya,5,positif
game ini sangat menyenangkan,5,positif
wah belajar disini jadi lebih seru,5,positif
aplikasi yang sangat membantu,5,positif
aplikasi sangat bermanfaat,5,positif
apilkasi ini sangat seru dimainkan,5,positif
seru dan mudah di pahami,5,positif
bagus untuk membuat aku belajar,5,positif
membantu saya sekali terimakasii duolingo,5,positif
main sambil belajar beneran seru,5,positif
Aku senang belajar di Duolingo,5,positif
aplikasi yang tidak membosankan,5,positif
belajar nya seru GK ada iklan deh pokoknya,5,positif
seru dan menarik,5,positif
Saya tdk permasalahkan iklannya krn untuk keuntungan duolingo Tp yg saya suka knp banyak sekali poin berkurang hanya dgn mengisi 5 hati Poin dri 7 rb sisa 3 bru seminggu pakenya Trus berbayar pula kalau mau isi ulang,2,negatif
saya menjadi fasih bahasa inggris,5,positif
saat belajar tidak membosankan,5,positif
aku sangat menyukai game ini,5,positif
saya sangat menyukai permainan ini,3,netral
belajar seperti main game,5,positif
bagus bet plis ngebantu banget,5,positif
seru banget sangat bermanfaat,5,positif
Bisa belajar dengan gratis,5,positif
Mudah dipahami dan seru,5,positif
ini aplikasi pro LGBT untuk yg punya anak mohon berhati2 ada bbrp percakapan menceritakan hubungan sejenis,4,positif
aku senang belajar bahasa di Duolingo,5,positif
aplikasi ini sangat membantu,3,netral
bagus bgt aplikasinya r,5,positif
seru sekali dengan duolingo,5,positif
aku jadi pandai saat main ini,5,positif
aku sudah bisa bhs inggris,5,positif
mungkin semua orang harus mencoba ini karena sangat mendidik kita,5,positif
Saya bisa merasakan perubahan bahasa Inggris saya,5,positif
privet ini adalah aplikasi terbaik,5,positif
seru bgt belajar sambil main,5,positif
bagus bet aplikasi nya,5,positif
Aplikasi sangat bagus untuk belajar banyak bahasa Tapi di beberapa pelajaran story saya mendapatkan cerita tentang menikah dan mencintai dengan sesama jenis Ini buruk sekali Its very bad Saya tidak merekomendasikan aplikasi ini anak harap sejenis pernah ada karena edukasi,1,negatif
keren aplikasi nya,5,positif
akun shitpost di instagram membawa saya mendownload aplikasi inih,5,positif
wawwwww bagus banget bikin saya juara kelas,5,positif
Aplikasi sudah sangat bagus Saya memakai apk ini sejak lama Saran saya agar Duolingo bisa menambah bahasa lain seperti Thai Burmese dll Karena ingin belajar tersebut tapi tidak tersedia Terima kasih,5,positif
terlalu okelah kalo aplikasi DUOLINGO ajak,5,positif
bagus sangat bermanfaat untuk saya,5,positif
bisa membuatku semakin pintar,5,positif
ini sangat sangatlah seru,5,positif
cepat tau bahasa²,5,positif
lumayan buat tambahan bljr,4,positif
Aplikasi ini sangat bagus,5,positif
game nya sangat membantu,5,positif
Aplikasi ini sangat bagus,5,positif
saya Terimakasih karena dapat belajar sambil bermain,5,positif
aplikasi yg sangat bagus,5,positif
sangat membantu ku dalam belajar,5,positif
aplikasinya sangat bagus,5,positif
ini sangat kereeen,5,positif
gw jadi bisa b inggris kalo rajin,4,positif
belajar di Duolingo seru,5,positif
pelajaran yg paling bagus,5,positif
sangattttt membantu sekali,5,positif
TOLONG DIPERBAIKI SISTEMYA HP SAYA PERNAH FREEZE 20 MENIT KARENA IKLAN SUPER DUOLINGO YANG TIBA MUNCUL,1,negatif
sangat bgus apliksi y,5,positif
STLH upgrade makin keren,5,positif
aplikasi ini baguss,4,positif
saya sudah bisa belajar bus Inggris,5,positif
sangat luar biasa,5,positif
Fixs gua suka banget sma nih app sumpah ngebantu apalagi ada peringkatnya yang ngebuat kita jadi lebih semangat buat belajarnya selain itu ini juga uniq dan ucul gitu udahlah kalian pengen belajar bahasa inggris secara otodidak download aja tapi jangan cuma tergantung sm doang harus sering baca artikel biar makin lancar oghey Hadeuh ulasan paling panjang pernah gue tulis Thank you for developer,5,positif
bagus untul pemula,5,positif
APLIKASI PALING BAGUS YANG PERNAH ADA MENDIDIK TANPA BIAYA TERIMAKASIH DUOLINGO,5,positif
bagus banget seruuu,5,positif
aplikasi nya seru banget,5,positif
sangat membantu bagi pemula,5,positif
aplikasi ini benar mendidik,5,positif
terima kasi duo kamu sangat baik,5,positif
bagus buat belajar,5,positif
Suka banget sama aplikasinya bisa gratis pula itu belajar nya kayak main game gitu ada hatinya buat nanti kalau habis gak nunggu 4 jam sekali dapetin 1 hati tapi juga cari hari dengan latihan Seru wajib coba kalian yang pengen bahasa Inggris serius2 amat,5,positif
saya tambah pinter b inggris,5,positif
luar biasa membantu,5,positif
sangat bagus dan seru,5,positif
bgus bngat sngat mmbantu untuk mlatih berbhasa inggris,5,positif
game ini bagus banget,5,positif
bagus untuk pemula,5,positif
sangat terbantu sekali,5,positif
materi yg sangat bagus,5,positif
duolingo nya seruuuuu sekali,5,positif
sangat luarbiasa,4,positif
geme ini sangat seruu,5,positif
bagusssss aku sukaaa mainnya,5,positif
sangat membantu,5,positif
sangat membantu,5,positif
belajar asyik gratis,5,positif
sangat bagus bagi pemula,5,positif
Belajar di Duolingo itu menyenangkan selain santai dan bisa dijadikan pengisi waktu luang But the important one is you will get real progress in grammar and vocabulary,4,positif
untuk diawal bintang 4 dulu yaa,4,positif
Aplikasi ini sangat bagus,5,positif
aplikasi nya bagus,5,positif
Ini Apk nya udh Baguss loh Tapi aku kasih 4 dlu ya bintangnyaaa,4,positif
lumayan bisa walaupun ada salah,5,positif
apk nya bagus sih bikin belajar serasa main game tpi ya gtu cringe v,5,positif
belajar jadi lebih seruu,5,positif
mantapp bangettt nih aplikasi,5,positif
Sangat membantu,5,positif
sangat menyenangkan,5,positif
bagus ko cuma lucu aja,5,positif
Puas dan senang,5,positif
baguss tpi trlalu pmula,4,positif
aplikasinya bagus,5,positif
aplikasi yang bagus,5,positif
SERUU BGTTT BELAJAR DI DUOLINGO BISA SEMUA BAHASA DAN AKU INGGRIS JEPANG OOH YAA NILAI KU JADI MAKIN BAGUS BERKAT TERIMA KASIH,5,positif
apps nya bagus,5,positif
bagus banget pokok nyaaa,5,positif
sangat bermanfaat sekali,5,positif
keren saya jadi bisa,3,netral
Cocok banget untuk pemula,5,positif
sangat menarik,5,positif
Sangat menarik dengan animasi yang lucu tapi tetap materi terstruktur sangat direkomendasikan untuk para pelajar mudah bosan dalam belajar bahasa secara biasa,5,positif
senang belajar duo lingo,5,positif
saya sangat senang belajar di DUOLINGO,4,positif
bagus buat pemula,5,positif
bagus mudah d fahami,4,positif
mantap untuk belajar,5,positif
bagus untuk belajar,5,positif
sangat membantu sekali,5,positif
aku suka belajar dengan duoligo,5,positif
keren untup pemula,5,positif
bagus untuk belJar,5,positif
Aplikasi ini seperti bermain game,5,positif
App ini bagus buat belajar b Hasa,5,positif
bagus cpt paham grammar,5,positif
berguna bagi pendidikan saya,5,positif
Aplikasi ini sangat membantu dalam proses belajar bahasa asing yang penting untuk di pelajari Namun saya sedikit kesulitan karena berada ada daerrah susah sinyal yg membuat sulit utk dengan duolingo harus online,5,positif
INI BUAT SAYA JADI SEMANGAT UNTUK BELAJAR BAHASA INGGRIS TIDAK BISA BERKATA KATA LAGI KARNA TERLALU BAGUS,5,positif
sulit untuk mendapat kan hati,4,positif
membantu saya dalam belajar,5,positif
Bagus buat kamu yg pengen belajar santai,5,positif
belajar sambil bermain sih gilaa,5,positif
Aplikasi sangat membantu,5,positif
bagus aku jadi pinter,5,positif
Bermanfaat bagi orang² dan saya,5,positif
sangat bagus untuk yang niat belajar bahasa,5,positif
Duolingo sangat membantuku untuk bisa bahasa inggris,5,positif
Bagus untuk belajar,5,positif
aplikasi ini membuatku mengingat armahum om ku,5,positif
bagus sangat membantu,4,positif
Mantap kan terus,3,netral
Aplikasi ini sangat membantu saya,5,positif
aplikasi yg sangat berguna,5,positif
kerenn buat pemula,5,positif
karna harus beli berlian,4,positif
bagus sekali,5,positif
pelajarannya nyaman,5,positif
ini bagus bangett,5,positif
belajar lebih hebat,5,positif
sangat membantu untuk mempelajari bahasa asing,5,positif
ini sangat bagus,5,positif
apknya bagus,5,positif
Menyenangkan belajarnya,5,positif
Duolingo sangat seru,5,positif
baik sangat membantu,4,positif
Karena Duolingo itu seru,5,positif
mudah dipahami,5,positif
lumayan memuaskan,4,positif
terima kasih duolingo,5,positif
keren banget dah,5,positif
cook untuk belajar yamg penting tekun Dan semangan,5,positif
pokok nya kren thanks,5,positif
Membantu untuk kita belajar bahasa inggris dengan Santay,5,positif
menurut saya duolingo terbaik karena sudah mengajarkan dengan sangat seru seperti betmain ᴗ,5,positif
aplikasi bagus cuma ada yang kurang yaitu tolong adakan fitur chatting antara pengguna agar bisa berkomunikasi ataupun mempraktekkan dengan teman kita because practice makes perfect,4,positif
sangat membantu semoga bisa juga buat aplikasi yang bermanfaat untuk manusia,5,positif
Seru sekali apl ini dan membantu berbahasa lain juga,5,positif
bagus bisa belajar bahasa sambil bermain,5,positif
Aplikasinya sangat bagus sekali dan memudahkan untuk belajar bahasa apalagi ditambah dengan animasi yang lucu menarik namun sebagai masukan dalam tema ada di cerita duolingo unsur mengenai lgbt sekiranya tidak pas mohon mungkin bisa ganti agar moral dunia ini menurun,4,positif
game yg sangat bagus untuk pendidikan anak,5,positif
I love this game Makasih yg udh buat Aku jadi bisa b inggris dan dapat Mempelajari dengan lanjut Disini juga kalian learn di bagian Komen disitu kita membahas Bertanya2 Sekian buruan download kalo mau pintar,5,positif
sangat bagus buat kita belajar,5,positif
Tips dri saya sih sebaiknya selesaikan dlu satu dasar sampai emas lalu lnjut ke dasar2 keterampilan selanjutnya karna menurut makin jauh kebawah keterampilannya maka akan lebih susah dan melibatkan sebelumnya cntoh misalnya atribut itu berhubungan semua dengan yg lainnya Dan klo merasa bener persis tpi malah salah artinya cuma kurang teliti dikit Tpi kesalahan kita sendiri membuat emosi,5,positif
aplikasi ini sangat seru untuk belajar,5,positif
Sangat membantu entah kenapa aku sering banget di kasih bonus super 3 hari bukan sekali dua kali tapi Terimakasih Duolingo atas bantuannya Lop u,5,positif
Aplikasi ini sangat bagus Saya sudah yang termasuk lancar dalam berbahasa inggris dan ingin menguasai bahasa lainnya aplikasi bisa mengisi waktu luang saya agar tak tersia siakan bermanfaat sesalkan hanya satu kenapa baru tahu sekarang Mudah simple seolah olah kita sedang diajarkan oleh seseorang Dan terpenting gratis jadi dimanfaatkan setiap orang,5,positif
Ada unsur LGBTQWERTY di bagian 1 Pendatang Unit 4 Honeymoon Masa cewe pasangannya Untuk hal tersebut sudah menjadi alasan yang kuat untuk memberikan 5 bintang pada Duolingo Meskipun saya masih memakainya dan terbukti bagus aplikasinya BUT gak bisa ditoleran Itu penyakit,1,negatif
Saya bingung dengan duolingo ini pada saat ada soal saya memakan apel jawab bahasa inggris I eat apple ternyata salah yang benar eats setelah itu ulangi kembali menggunakan kata lagi maka karena lah mengasi bintang 4 Jangan sampai gini ya,4,positif
sangat membantu dalam belajar bahasa,4,positif
Sangat membantu untuk belajar anak,5,positif
Rekomendasi Bagus banget aplikasi Duolinggo belajar bahasa inggris nya yg terpenting benar gratis tis sampai akhir 1 sub bab ada 5 latihan saya coba dengan loncat per ternyata iklan tapi hanya 15 30 detik maklum sih vendor pasang supaya kita bisa di ajarkan mendengar membaca menyusun kosa kata grammar melafalkan jadi belajarnya 2 arah Tq Puas deh,5,positif
sangat membantu dalam belajar bahasa,4,positif
Buruk sekali Kenapa saya bilang buruk karena aplikasi ini sudah hapus tapi muncul pesan teros seperti ada waktu 3 menit untuk belajar Saya tidak mau men instal apk lagi Jika masih saja mengirim akan sumpah kan yang ingin mendownload,1,negatif
sangat membantu untuk mengingat bahasa inggrisku,5,positif
sangat membantu untuk para pemula,5,positif
Thank you Duolingo tingkatkan terus kualitas mu,5,positif
Sangat membantu untuk belajar dan mudah di pahami Kalau bisa lebih dari satu bahasa waktu yg bersamaan dengan inggris sepertinya menarik,5,positif
Malas sekarang dikasih iklan tiap selesai pelajaran Sudah gitu kadang tombol tutupnya macet dan iklannya ga mau sampai benar habis,4,positif
Suara dari aplikasinya sangat kecil sehingga perlu menaikkan volume lebih tinggi sedangkan ketika iklan muncul volumenya berubah normal otomatis suara jadi kencang menyakiti gendang telinga,1,negatif
Alangkah baiknya jika ditambahkan fitur pertemanan agar kita bisa saling berkomunikasi antar pengguna supaya mempraktekkan langsung apa yang telah dipelajari tidak hanya berkompetisi jelas untuk mendapatkan peringkat,4,positif
Aplikasinya sangat membantu kita untuk bisa berbahasa inggris cara mengajarnya seru seperti permainan game jadi membuat lebih semangat belajar dan tidak membosankan terimakasih sudah aplikasi ini,5,positif
aplikasi nya bagus banget kayak main game dan ITS okay sangat menyenang kan,5,positif
duolingo ini sangat bagus,5,positif
Benar benar ini aplikasi duolingo ngajarin baget gimana berbahasa inggris dengan dan sesuai keadaannya sukses deh buat app Makin update aja kedepannya,5,positif
game ini bisa malatih seberapa pintar kita dalam bahasa Inggris,5,positif
Aplikasinya bagus banget aku akhirnya bisa menemukan juga aplikasi belajar Bahasa Inggris yg mudah dimengerti dan praktis penggunaan nya metode cara mengasyikan seperti kita sedang bermain Oh iya makasih buat para developer membuat sebagus ini Sukses Selalu AMIN,5,positif
Aplikasi belajar bahaasa asing terbaik cara mengajarkan nya mudah di pahami mampu memperbanyak kosa kata,5,positif
Apk belajar bahasa yg bagus Saya sedikit kecewa dgn apk ini Untuk Inggris dari penerjemahan indo ke itu kurang tepat Misalnya i ____ fish mengisinya kata eat tetapi malah salah ternyata eats Ketika soalan serupa muncul lagi saya isi dan juga harap masalah dapat segera di atasi karena memperbingungkan para pelajar mohon duo bantu,4,positif
ini apk bagus bikin gua bljr lbh bnyk soal bhsa aisng walau kadang rada heran gtu knpa di ceritanya kdg ada crta lesbian itu anti bgt gk suka bgttttt jdi klo mau muntah sndri atau mood turun mohon kya hubungan² yg normal² aja,3,netral
Ok layanannya cukup memuaskan dan juga gak pernah eror aplikasinya thanks duolingo jadi saya lebih mengerti bahasa inggris belajarnya menyenangkan harap ada fitur baru kedepannya bisa berkembang,5,positif
